6.752193490043155670e+09
6.776559294656851768e+09
6.739131843119045258e+09
6.784051754017050743e+09
6.770933606198887825e+09
6.735334332628985405e+09
6.666290892448990822e+09
6.543644752829833984e+09
6.539047273565518379e+09
6.688074523235070229e+09
